Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,3.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,6.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,8
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,9.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,11
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,12.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,14
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,15.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,17
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,18.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,20
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,21.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,23
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,24.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,26
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,27.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,29
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,30.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,2,32
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,0.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,2
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,3.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,6.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,8
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,9.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,11
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,12.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,14
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,15.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,17
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,18.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,20
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,21.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,23
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,24.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,26
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,27.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,29
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,30.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,3.5,32
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,0.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,2
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,3.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,6.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,8
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,9.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,11
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,12.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,14
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,15.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,17
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,18.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,20
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,21.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,23
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,24.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,26
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,27.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,29
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,30.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,5,32
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,0.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,2
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,3.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,6.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,8
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,9.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,11
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,12.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,14
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,15.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,17
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,18.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,20
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,21.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,23
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,24.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,26
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,27.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,29
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,30.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,6.5,32
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,0.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,2
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,3.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,6.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,8
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,9.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,11
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,12.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,14
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,15.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,17
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,18.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,20
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,21.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,23
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,24.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,26
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,27.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,29
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,30.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,8,32
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,0.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,2
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,3.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,6.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,8
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,9.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,11
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,12.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,14
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,15.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,17
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,18.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,20
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,21.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,23
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,24.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,26
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,27.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,29
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,30.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,9.5,32
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,0.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,2
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,3.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,6.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,8
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,9.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,11
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,12.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,14
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,15.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,17
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,18.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,20
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,21.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,23
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,24.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,26
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,27.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,29
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,30.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,11,32
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,0.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,2
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,3.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,6.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,8
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,9.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,11
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,12.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,14
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,15.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,17
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,18.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,20
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,21.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,23
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,24.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,26
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,27.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,29
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,30.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,12.5,32
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,0.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,2
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,3.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,6.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,8
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,9.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,11
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,12.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,14
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,15.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,17
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,18.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,20
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,21.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,23
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,24.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,26
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,27.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,29
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,30.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,14,32
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,0.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,2
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,3.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,6.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,8
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,9.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,11
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,12.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,14
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,15.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,17
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,18.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,20
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,21.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,23
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,24.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,26
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,27.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,29
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,30.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,15.5,32
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,0.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,2
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,3.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,6.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,8
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,9.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,11
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,12.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,14
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,15.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,17
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,18.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,20
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,21.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,23
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,24.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,26
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,27.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,29
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,30.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,17,32
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,0.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,2
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,3.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,6.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,8
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,9.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,11
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,12.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,14
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,15.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,17
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,18.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,20
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,21.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,23
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,24.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,26
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,27.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,29
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,30.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,18.5,32
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,0.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,2
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,3.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,6.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,8
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,9.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,11
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,12.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,14
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,15.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,17
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,18.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,20
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,21.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,23
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,24.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,26
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,27.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,29
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,30.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,20,32
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,0.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,2
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,3.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,6.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,8
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,9.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,11
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,12.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,14
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,15.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,17
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,18.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,20
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,21.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,23
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,24.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,26
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,27.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,29
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,30.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,21.5,32
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,0.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,2
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,3.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,6.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,8
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,9.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,11
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,12.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,14
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,15.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,17
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,18.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,20
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,21.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,23
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,24.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,26
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,27.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,29
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,30.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,23,32
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,24.5,0.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,24.5,2
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,24.5,3.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,24.5,5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,24.5,6.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,24.5,8
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,24.5,9.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,24.5,11
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,24.5,12.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,24.5,14
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,24.5,15.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,24.5,17
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,24.5,18.5
Shape, block, null, cube, TRUE, TRUE, 1,1,1,1,0,24.5,20
